name,source,complexid,saftype,pri_add,modified,faci_dom,facility_t,b7_sc,placeid,bin,sos,segmentid,borough,created,latitude,longitude,nad83_x,nad83_y,borough_name,facility_t_name,is_test
MADISON AV BRDG PED & BIKE,DoITT,0,N,0.0,2016-02-02,8,6,19789004,1026942,0,2,295128,1,2015-10-23,40.81415212898964,-73.93382359070797,305.5827253464001,71.90280708317464,Manhattan,Transportation Facility,False
MADISON AV BRDG PED & BIKE,DoITT,0,N,0.0,2020-09-01,8,6,29827007,1026943,0,2,240167,2,2015-10-23,40.81411596327965,-73.93241052072209,305.70194980479323,71.89888192753943,Bronx,Transportation Facility,True
MANHATTAN BRIDGE BIKE PATH,DoITT,0,N,0.0,2019-12-20,8,6,19795009,1026944,0,1,240879,1,2015-10-23,40.70964512806461,-73.99174378896677,300.69706472266364,60.29536825739601,Manhattan,Transportation Facility,False
MANHATTAN BRIDGE PEDESTRIAN,OTHER,0,N,0.0,2019-12-20,8,6,19795008,1026945,0,1,240849,1,2015-10-23,40.70959990882026,-73.99214581403187,300.6630928624724,60.29034363402278,Manhattan,Transportation Facility,True
MANHATTAN BRIDGE PEDESTRIAN,DoITT,3960,N,0.0,2018-01-22,8,6,39721008,1026946,0,1,238382,3,2015-10-23,40.70493342771582,-73.98956751136944,300.88102894827165,59.77216389367021,Brooklyn,Transportation Facility,False
MANHATTAN BRIDGE BIKE,DoITT,3960,N,0.0,2018-01-22,8,6,39721007,1026947,0,1,237775,3,2015-10-23,40.704978040645166,-73.98914662747895,300.9165967854155,59.7771223815495,Brooklyn,Transportation Facility,False
MARINE PY-GIL HODGES BR BIKE,DoITT,0,N,0.0,,8,6,39708005,1026948,0,1,232627,3,2015-10-23,40.575810245351704,-73.88644479606167,309.61440534209424,45.43960991168718,Brooklyn,Transportation Facility,False
MARINE PY-GIL HODGES BR BIKE,OTHER,0,N,0.0,,8,6,49739004,1026949,0,1,232649,4,2015-10-23,40.57120288683844,-73.88366328863745,309.8506021731602,44.928289901242,Queens,Transportation Facility,False
PARKWOOD AVE PEDESTRIAN BRDG,DoITT,0,N,0.0,2019-12-20,8,6,57026513,1026950,0,2,262849,5,2015-10-23,40.527091378162666,-74.20337122724635,282.76686916810945,40.04334847079313,Staten Island,Transportation Facility,False
PULASKI BRIDGE BIKE,DoITT,0,N,0.0,,8,6,39740004,1026951,0,2,235753,3,2015-10-23,40.73909993777964,-73.95280277517563,303.98593335692277,63.56730880918915,Brooklyn,Transportation Facility,False
PULASKI BRIDGE BIKE,DoITT,0,N,0.0,,8,6,49712004,1026952,0,1,235756,4,2015-10-23,40.73942656583671,-73.95269137184688,303.9953235183396,63.603585365841234,Queens,Transportation Facility,False
RFK BRIDGE PED AND BIKE,DoITT,15,N,0.0,,8,6,29832004,1026953,0,2,242001,2,2015-10-23,40.799160936165315,-73.91884070334942,306.84838072147676,70.2391077379268,Bronx,Transportation Facility,False
RFK BRIDGE PED AND BIKE,DoITT,0,N,0.0,,8,6,19772008,1026954,0,2,241864,1,2015-10-23,40.80091499526737,-73.92889625864403,305.99963979204466,70.43315718948023,Manhattan,Transportation Facility,False
ROOSEVELT IS BR PED & BIKE,DoITT,0,N,0.0,2019-12-20,8,6,19769005,1026955,0,2,258876,1,2015-10-23,40.76374381841958,-73.94623816354101,304.5387376989983,66.30429328703661,Manhattan,Transportation Facility,False
ROOSEVELT IS BR PED & BIKE,DoITT,0,N,0.0,2022-11-07,8,6,49736003,1026956,0,1,346110,4,2015-10-23,40.762472719519295,-73.9436631315316,304.75624968046606,66.16327611303213,Queens,Transportation Facility,False
ST PAULS PLACE PEDESTRIAN,DoITT,0,N,0.0,2018-04-27,8,6,29810005,1026957,0,1,78141,2,2015-10-23,40.83655240568772,-73.90554696839195,307.96575432434406,74.39253819588797,Bronx,Transportation Facility,False
STRATFORD AVE PEDESTRIAN,DoITT,0,N,0.0,,8,6,29810017,1026958,0,2,175792,2,2015-10-23,40.82417867375985,-73.87419920569045,310.61166122019216,73.0217625429252,Bronx,Transportation Facility,False
TILLOTSON AVE PEDESTRIAN,DoITT,0,N,0.0,2017-07-20,8,6,29810021,1026959,0,2,95639,2,2015-10-23,40.88176665140218,-73.8300950169235,314.31978274332903,79.42319132294286,Bronx,Transportation Facility,False
UNDERHILL AVENUE PEDESTRIAN,DoITT,0,N,0.0,,8,6,45871318,1026960,0,1,180525,4,2015-10-23,40.74257477266049,-73.7803456920204,318.551642030176,63.97536973040807,Queens,Transportation Facility,False
UNIV HEIGHTS BR BIKE AND PED,DoITT,0,N,0.0,,8,6,19762003,1026961,0,2,288068,1,2015-10-23,40.862882465864615,-73.91536775251994,307.1346243752077,77.31564892544228,Manhattan,Transportation Facility,False
UNIV HEIGHTS BR BIKE AND PED,DoITT,0,N,0.0,2022-11-28,8,6,21002503,1026962,0,2,347921,2,2015-10-23,40.862280050339095,-73.91393542379272,307.2554478243201,77.24886809217921,Bronx,Transportation Facility,False
VOORHIES AVE-E 14 ST PED,DoITT,0,N,0.0,2018-04-27,8,6,37016520,1026963,0,1,260989,3,2015-10-23,40.58511528152717,-73.9546189026527,303.84139172839355,46.46766225320258,Brooklyn,Transportation Facility,False
235 ST-W 236 ST PED,DoITT,0,N,0.0,,8,6,29810022,1026964,0,1,259393,2,2015-10-23,40.88658216476516,-73.91236996499501,307.3847309800458,79.94776442168107,Bronx,Transportation Facility,False
WASHINGTON BR PED AND BIKE,OTHER,0,N,0.0,,8,6,10020004,1026965,0,2,241450,1,2015-10-23,40.84704169882364,-73.9281968358793,306.05446336485113,75.55556156902298,Manhattan,Transportation Facility,False
WASHINGTON BR PED AND BIKE,DoITT,0,N,0.0,2017-07-28,8,6,29820004,1026966,0,2,297515,2,2015-10-23,40.84643362654205,-73.92688313430749,306.1653025492925,75.48812671058525,Bronx,Transportation Facility,True
WATERBURY-BAISLEY AVE PED,DoITT,0,N,0.0,,8,6,29810011,1026967,0,1,179608,2,2015-10-23,40.83812775282768,-73.82558759629337,314.70933785517974,74.57782981949815,Bronx,Transportation Facility,False
WILLIAMSBURG BR BIKE AND PED,DoITT,3218,N,0.0,,8,6,19776018,1026968,0,1,256752,1,2015-10-23,40.71466267350947,-73.97583036119002,302.0416428127441,60.852804893318385,Manhattan,Transportation Facility,False
WILLIAMSBURG BR BIKE AND PED,DoITT,0,N,0.0,2018-04-27,8,6,39730018,1026969,0,1,238627,3,2015-10-23,40.712545916441776,-73.9685528826431,302.6566494025848,60.61793869726978,Brooklyn,Transportation Facility,False
WILLIS AVENUE BRIDGE BIKE,DoITT,0,N,0.0,2016-07-22,8,6,19777002,1026970,0,2,299454,1,2015-10-23,40.80316987794497,-73.92975595073926,305.9268919557494,70.68350178908858,Manhattan,Transportation Facility,False
WILLIS AVENUE BRIDGE BIKE,DoITT,15,N,0.0,,8,6,21003003,1026971,0,1,258838,2,2015-10-23,40.80407008074819,-73.9279960868633,306.07531479841174,70.78358927665701,Bronx,Transportation Facility,False
ARTHUR KILL VERTICAL LIFT,OTHER,0,N,0.0,2017-01-11,8,6,50026101,1029108,0,2,306426,5,2017-01-11,40.63744873023917,-74.19527143472402,283.48051663619134,52.29652912566326,Staten Island,Transportation Facility,False
H HUDSON PKWY OVR RIVERSIDE PRK,DCP,34,N,0.0,2022-11-04,8,6,10098601,1031157,0,2,346032,1,2018-04-12,40.78895757034856,-73.98246961982039,301.4789969135606,69.10300746476248,Manhattan,Transportation Facility,True
HHP SB OVER RAMP TO W   96 ST,DCP,0,N,0.0,2022-11-09,8,6,10099201,1031184,0,1,346438,1,2018-04-12,40.798186126897065,-73.97579761376278,302.0418472095637,70.12796522317639,Manhattan,Transportation Facility,False
HHP NB OVER RAMP TO   96 ST,DCP,0,N,0.0,2018-04-13,8,6,10099001,1031158,0,2,142326,1,2018-04-12,40.79604339994933,-73.97634007734891,301.9961325874422,69.89000451843489,Manhattan,Transportation Facility,False
HHP NB OVER RAMP FROM   96 ST,DCP,0,N,0.0,2022-11-09,8,6,10098801,1031110,0,2,346447,1,2018-04-12,40.79902913535916,-73.97493980841755,302.1142112367394,70.22160104893625,Manhattan,Transportation Facility,False
W 181 ST PED BRDGE OVER HHP NB,DCP,3352,N,0.0,2018-04-13,8,6,10110201,1031010,0,2,173746,1,2018-04-12,40.85218716976465,-73.9422593399454,304.86821314973406,76.12609020540334,Manhattan,Transportation Facility,False
HOUSTON STREET OVER FDR DRIVE,DCP,0,N,0.0,2022-06-13,8,6,10099601,1031159,0,1,341681,1,2018-04-12,40.718810213636914,-73.97503616182371,302.1086187038617,61.31339949928358,Manhattan,Transportation Facility,False
EAST 25 ST PED BRDGE OVER FDR DR,DCP,0,N,0.0,2018-04-17,8,6,10107601,1031039,0,2,134572,1,2018-04-12,40.73706605321987,-73.97467227012821,302.1387782387372,63.34068477024927,Manhattan,Transportation Facility,False
EAST 51 ST PED BRDGE OVER FDR DR,DCP,0,N,0.0,2018-04-17,8,6,10107701,1031112,0,2,165601,1,2018-04-12,40.753508734087596,-73.96338119976281,303.09175131424774,65.16695493133986,Manhattan,Transportation Facility,True
EAST 64 ST PED BRDGE OVER FDR DR,DCP,0,N,0.0,2018-04-13,8,6,10107801,1031067,0,1,133086,1,2018-04-12,40.76107411042474,-73.95583903638837,303.72824349427066,66.00737274116446,Manhattan,Transportation Facility,False
EAST 71 ST PED BRDGE OVER FDR DR,DCP,0,N,0.0,2018-04-13,8,6,10107901,1031188,0,2,195165,1,2018-04-12,40.765262366786935,-73.95198707143001,304.0532398511067,66.47264408477496,Manhattan,Transportation Facility,False
EAST 78 ST PED BRDGE OVER FDR DR,DCP,0,N,0.0,2018-04-13,8,6,10108201,1031040,0,1,312361,1,2018-04-12,40.7695425260006,-73.94831284914379,304.3631829691182,66.94812682336627,Manhattan,Transportation Facility,False
PRMND OV FDR BT E 81 E 90TH ST,DCP,0,N,0.0,2019-04-18,8,6,11256003,1031041,0,1,243777,1,2018-04-12,40.771909959440094,-73.94586892313326,304.5693538943569,67.21115202530017,Manhattan,Transportation Facility,False
EAST 103 ST PED BRDG OVER FDR DR,DCP,0,N,0.0,2018-04-17,8,6,10108301,1031011,0,2,155120,1,2018-04-12,40.78633802968202,-73.9390646723495,305.14268150398897,68.81375074852856,Manhattan,Transportation Facility,False
EAST 120 ST PED BRDG OVER FDR DR,DCP,0,N,0.0,2021-04-23,8,6,10108501,1031160,0,2,332274,1,2018-04-12,40.79699996654381,-73.92929637316843,305.96622614892436,69.99836889587512,Manhattan,Transportation Facility,False
10 STREET PEDESTRIAN,DCP,0,N,0.0,2018-05-01,8,6,19751010,1031012,0,2,164992,1,2018-04-12,40.72424708531616,-73.97321844913552,302.26201510324887,61.917198643340456,Manhattan,Transportation Facility,False
EAST   60 ST OVER FDR DRIVE,DCP,0,N,0.0,2022-11-14,8,6,10097301,1031113,0,1,346838,1,2018-04-12,40.75903627036983,-73.9586508194836,303.49092965235144,65.78095756388804,Manhattan,Transportation Facility,False
HRD OV E 127 ST RMP TO/FR HRD NB,DCP,0,N,0.0,2022-11-02,8,6,10109101,1031068,0,2,345582,1,2018-04-12,40.803186078917186,-73.93046745777006,305.866850450444,70.68525299376908,Manhattan,Transportation Facility,False
MANHATTAN BRIDGE LOWER LEVEL,DCP,0,N,0.0,2018-04-23,8,6,19795010,1031013,0,1,306909,1,2018-04-12,40.70666003999598,-73.99020718991814,300.82694895796146,59.96389411942007,Manhattan,Transportation Facility,False
MANHATTAN BRIDGE UPPER LEVEL,DCP,0,N,0.0,2018-04-13,8,6,19795011,1031087,0,1,306904,1,2018-04-12,40.706362050102875,-73.99015938948921,300.83099213429733,59.93080345192335,Manhattan,Transportation Facility,False
ED KOCH QUEENSBORO BRG LOWER LVL,DCP,0,N,0.0,2018-04-13,8,6,19792016,1031069,0,2,140775,1,2018-04-12,40.75661779985293,-73.95416958994653,303.86946672080614,65.51257817731138,Manhattan,Transportation Facility,True
ED KOCH QUEENSBORO BRG UPPER LVL,DCP,0,N,0.0,2018-04-13,8,6,19792017,1031088,0,1,140777,1,2018-04-12,40.7567170303991,-73.9539018697039,303.8920681312157,65.5236094478077,Manhattan,Transportation Facility,False
BWAY BR OVR HARLEM RIV VEHICULAR,DCP,0,N,0.0,2018-11-14,8,6,11361011,1031044,0,1,270785,1,2018-04-12,40.87397452529884,-73.91062127206371,307.53353696210115,78.54782537766393,Manhattan,Transportation Facility,False
WARDS ISLD PED BR OVR HARLEM RIV,DCP,0,N,0.0,2018-04-13,8,6,10103401,1031161,0,1,68423,1,2018-04-12,40.786051012439366,-73.93707089592537,305.31099053683494,68.78199674358909,Manhattan,Transportation Facility,False
11 AVE VIADUCT OV LIRR W SD YD,DCP,433,N,0.0,2018-04-13,8,6,10096501,1031070,0,1,121301,1,2018-04-12,40.75483425993251,-74.00268009957013,299.7730675705924,65.31350972064206,Manhattan,Transportation Facility,False
MARGT CRBN DR OV PED PTH NR CAFE,DCP,3379,N,0.0,2022-11-03,8,6,10109301,1031045,0,1,345678,1,2018-04-12,40.860856610327,-73.93248182014078,305.6919334676623,77.08942374586735,Manhattan,Transportation Facility,False
MARGRTCRBN DR OV PDPTH NR N ENTR,DCP,3379,N,0.0,2022-11-03,8,6,12083002,1031071,0,1,345705,1,2018-04-12,40.862599130042945,-73.93295648010997,305.6517661904817,77.28290054401832,Manhattan,Transportation Facility,False
W 37 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-15,8,6,13451002,1031162,0,2,342201,1,2018-04-12,40.75712695239721,-73.99924269943536,300.0633389597404,65.56810671171436,Manhattan,Transportation Facility,False
W 38 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2021-12-07,8,6,13453002,1031018,0,1,338362,1,2018-04-12,40.757606278717084,-73.998477790556,300.1279290616775,65.62133605630214,Manhattan,Transportation Facility,False
W 39 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2021-12-03,8,6,13455002,1031019,0,1,337937,1,2018-04-12,40.758198896546354,-73.99801212807859,300.1672491161808,65.68714621396276,Manhattan,Transportation Facility,False
WEST   43 ST OVER AMTRAK   30 ST,DCP,0,N,0.0,2022-06-23,8,6,10101701,1031020,0,2,343278,1,2018-04-12,40.760569487303485,-73.99560802875834,300.3702414634449,65.95040440631578,Manhattan,Transportation Facility,False
W 46 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-24,8,6,13469003,1031021,0,1,343510,1,2018-04-12,40.76245770301794,-73.99428965785634,300.4815489355675,66.16009461430545,Manhattan,Transportation Facility,False
W 47 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-23,8,6,13471003,1031163,0,1,343223,1,2018-04-12,40.76306697068556,-73.99379367855823,300.5234226573717,66.22775582171138,Manhattan,Transportation Facility,False
W 48 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-10,8,6,13473003,1031115,0,1,346634,1,2018-04-12,40.76375019943864,-73.9934931005229,300.5487964007973,66.30362930898096,Manhattan,Transportation Facility,False
W 49 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-10,8,6,13475003,1031164,0,1,346586,1,2018-04-12,40.76433171230403,-73.99293762041201,300.59569281121145,66.36820917898292,Manhattan,Transportation Facility,True
W 51 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-23,8,6,13479002,1031189,0,2,343345,1,2018-04-12,40.765576833109854,-73.99194903920325,300.6791496121056,66.50648542270254,Manhattan,Transportation Facility,False
W 52 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-10,8,6,13481004,1031116,0,1,346663,1,2018-04-12,40.766276675713364,-73.99170917927343,300.69939412459155,66.58420393217868,Manhattan,Transportation Facility,False
W 53 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-14,8,6,13483002,1031165,0,2,346753,1,2018-04-12,40.76692712900952,-73.99127268715677,300.7362404697011,66.65643952068862,Manhattan,Transportation Facility,False
W 58 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-10,8,6,13493002,1031166,0,1,346571,1,2018-04-12,40.77085943508664,-73.99062842820379,300.7905887599066,67.09312286135238,Manhattan,Transportation Facility,False
11 AV BR OV AMTRK   30 ST BRCH,DCP,0,N,0.0,2022-11-22,8,6,10095801,1031022,0,2,347732,1,2018-04-12,40.771250110203546,-73.99067492957354,300.78665824645657,67.13650644443636,Manhattan,Transportation Facility,False
W 42 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-14,8,6,13461003,1031046,0,2,346844,1,2018-04-12,40.759924566816274,-73.99616973998958,300.32281459240363,65.8787846499673,Manhattan,Transportation Facility,True
148 STREET PEDESTRIAN,DCP,0,N,0.0,2018-04-13,8,6,19751030,1031167,0,1,301597,1,2018-04-12,40.829220520333855,-73.9510965599298,304.1244627572754,73.57518965627085,Manhattan,Transportation Facility,True
W 158 ST OV AMTRAK 30 ST BRNCH,DCP,0,N,0.0,2018-04-17,8,6,10096401,1031117,0,1,106260,1,2018-04-12,40.83646410997056,-73.94866862968297,304.3287906136753,74.37970653301699,Manhattan,Transportation Facility,True
WEST 173 STREET PEDESTRIAN,DCP,0,N,0.0,2019-05-29,8,6,19751041,1031190,0,1,39087,1,2018-04-12,40.84714351830459,-73.94599125830572,304.5538747466593,75.56579102801928,Manhattan,Transportation Facility,False
INWOOD HILL PARK AMTRAK,DCP,0,N,0.0,2018-04-13,8,6,19751040,1031047,0,1,281416,1,2018-04-12,40.868987960024064,-73.93144802997907,305.7783869413616,77.99248169299264,Manhattan,Transportation Facility,False
EAST   97 ST OVER METRO N RAILRD,DCP,0,N,0.0,2018-04-13,8,6,10097501,1031023,0,1,166090,1,2018-04-12,40.787269199997276,-73.95205544977,304.04612891793596,68.91647487507622,Manhattan,Transportation Facility,True
W 50 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-11-10,8,6,13477003,1031089,0,1,346557,1,2018-04-12,40.76495617997425,-73.99245975082489,300.63603511026105,66.43755886001766,Manhattan,Transportation Facility,True
W 54 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-21,8,6,13485003,1031191,0,1,342593,1,2018-04-12,40.7676419198029,-73.99104464417019,300.755486103657,66.73581807761857,Manhattan,Transportation Facility,True
W 55 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-21,8,6,13487002,1031090,0,1,342460,1,2018-04-12,40.76839902033439,-73.99091787004812,300.7661808551683,66.8198942453401,Manhattan,Transportation Facility,True
W 56 ST OV AMTRAK 30 ST BRANCH,DCP,0,N,0.0,2022-06-23,8,6,13489002,1031024,0,1,343209,1,2018-04-12,40.76919266724932,-73.99086119997575,300.77095622864994,66.90802824896889,Manhattan,Transportation Facility,False
BRIDLE PTH W OV  65 TRNVS EB EN,DCP,444,N,0.0,2018-05-01,8,6,11117006,1031118,0,2,285429,1,2018-04-12,40.771641492886204,-73.97760516127056,301.8900605909336,67.18016880119562,Manhattan,Transportation Facility,False
W 40 ST OV AMTRAK 30 ST BRCH,DCP,0,N,0.0,2018-04-13,8,6,13457002,1031091,0,2,164687,1,2018-04-12,40.75871359935768,-73.99733636948272,300.2243093895995,65.74430475114515,Manhattan,Transportation Facility,False
PARK AVENUE SB OVER E   45 ST,DCP,435,N,0.0,2022-06-23,8,6,10100201,1031072,0,2,343226,1,2018-04-12,40.75427006996115,-73.97676336991204,301.96164001486403,65.25111405213433,Manhattan,Transportation Facility,False
PARK AVENUE NB OVER E   45 ST,DCP,435,N,0.0,2022-06-23,8,6,10100101,1031073,0,2,343160,1,2018-04-12,40.75381293992813,-73.97574765972983,302.0474271292581,65.20037369042821,Manhattan,Transportation Facility,False
W DRV OVER PED BTWN   61   62 ST,DCP,444,N,0.0,2018-04-13,8,6,10110601,1031074,0,1,300496,1,2018-04-12,40.76927039754482,-73.9799447183113,301.6926052450556,66.91681368452292,Manhattan,Transportation Facility,False
E   62 ST PED BRDGE OVER THE PND,DCP,444,N,0.0,2022-11-15,8,6,10097401,1031119,0,1,346998,1,2018-04-12,40.76692257679698,-73.97382425891792,302.2094174782249,66.65622749642654,Manhattan,Transportation Facility,False
E DRV OVR PED PATH OPP E   62 ST,DCP,444,N,0.0,2022-11-15,8,6,10107101,1031025,0,1,346998,1,2018-04-12,40.76663485036684,-73.97284405946236,302.29218596766543,66.62430103690386,Manhattan,Transportation Facility,False
CTRL PK E DR OV PED PTH 63 ST,DCP,444,N,0.0,2022-11-15,8,6,19802005,1031120,0,2,347002,1,2018-04-12,40.7679033400001,-73.97315801987772,302.26563490079025,66.76515703004975,Manhattan,Transportation Facility,False
CTRL PK CTR DR PED PTH OPP 65,DCP,444,N,0.0,2022-11-15,8,6,10104801,1031121,0,2,346945,1,2018-04-12,40.769563419994995,-73.97480628954857,302.12641994230574,66.9494655137043,Manhattan,Transportation Facility,False
W DRV OVER BRIDLE OPP W   64 ST,DCP,444,N,0.0,2020-03-27,8,6,10110501,1031192,0,1,300499,1,2018-04-12,40.77077486958245,-73.97864622836185,301.802192617574,67.08390937751622,Manhattan,Transportation Facility,False
CTRL PK E DR BR OV 65 ST TRNVS,DCP,444,N,0.0,2018-05-01,8,6,19802004,1031122,0,2,36192,1,2018-04-12,40.76901779040597,-73.97284431029134,302.2920827553642,66.8889235180341,Manhattan,Transportation Facility,False
E DRV OVR PED PATH OPP E   67 ST,DCP,444,N,0.0,2018-04-13,8,6,10107201,1031123,0,1,300176,1,2018-04-12,40.770125930275064,-73.97128898949343,302.42335457103655,67.01202295838205,Manhattan,Transportation Facility,False
W   72 ST ENTR OVER BRIDLE PATH,DCP,444,N,0.0,2018-04-13,8,6,10102901,1031092,0,1,111188,1,2018-04-12,40.77603060949813,-73.97549474197997,302.0680950577469,67.6676228086927,Manhattan,Transportation Facility,False
72 CRSS DR OV PD PTH TO FOUNTN,DCP,444,N,0.0,2022-06-22,8,6,12749502,1031093,0,2,343073,1,2018-04-12,40.77369904041535,-73.97107425961504,302.4413523928242,67.40881853967979,Manhattan,Transportation Facility,False
E DRV OVER PD PATH OPP E   73 ST,DCP,444,N,0.0,2022-11-15,8,6,10107001,1031124,0,2,347011,1,2018-04-12,40.7744876500504,-73.96888794020113,302.6258942203658,67.49645597827961,Manhattan,Transportation Facility,False
CTRL PK E DR OV   79 ST TRNVS RD,DCP,444,N,0.0,2022-07-01,8,6,10105401,1031051,0,1,343891,1,2018-04-12,40.778197290139445,-73.96651956951439,302.825676419491,67.90848106670688,Manhattan,Transportation Facility,False
CTL PK W DR OV 86 ST TRNVS RD,DCP,444,N,0.0,2018-05-01,8,6,19718003,1031171,0,1,285213,1,2018-04-12,40.78439685234912,-73.96721211150005,302.76695706599884,68.59691390722807,Manhattan,Transportation Facility,False
CTRL PK E DR OV   97 ST TRNVS RD,DCP,444,N,0.0,2018-04-13,8,6,10105501,1031052,0,1,106226,1,2018-04-12,40.789449060305024,-73.9573934097908,303.59546306375336,69.15831348252449,Manhattan,Transportation Facility,False
OAK BRIDGE OVER THE LAKE,DCP,444,N,0.0,2022-11-17,8,6,10099701,1031094,0,1,0,1,2018-04-12,40.77870126250576,-73.97167508174749,302.3904503107613,67.96429311868032,Manhattan,Transportation Facility,False
CNTRL PK W DR OV STREAM TO LAKE,DCP,444,N,0.0,2022-11-15,8,6,10110301,1031194,0,2,346994,1,2018-04-12,40.77860418963131,-73.97241420202181,302.32806055816843,67.95349336892808,Manhattan,Transportation Facility,False
W   77 ST PED BR OVER STRM TO LK,DCP,444,N,0.0,2018-04-13,8,6,10103001,1031172,0,1,285381,1,2018-04-12,40.77950396007972,-73.97297176148761,302.28096304375674,68.05339723980443,Manhattan,Transportation Facility,False
E DRV OVR PED PATH OPP E   80 ST,DCP,444,N,0.0,2022-11-10,8,6,10107301,1031125,0,2,346603,1,2018-04-12,40.77906562982379,-73.96554617946265,302.9078082408366,68.00494111069025,Manhattan,Transportation Facility,False
W DRV OVR PED PATH OPP W   82 ST,DCP,444,N,0.0,2022-11-04,8,6,10110701,1031027,0,1,346000,1,2018-04-12,40.78180331179991,-73.96940858240312,302.58165749868556,68.30883676546861,Manhattan,Transportation Facility,False
