name,latitude,longitude,state_id,state_name,county_fips,population,density,timezone,entity_type,entity_subtype,page_views,is_test
Whitewater,42.8372,-88.7341,WI,Wisconsin,55127.0,14369.0,644.8,America/Chicago,city,,,False
North Fair Oaks,37.4754,-122.2034,CA,California,6081.0,14360.0,4839.8,America/Los_Angeles,city,,,False
North Mankato,44.181,-94.0391,MN,Minnesota,27103.0,14356.0,852.6,America/Chicago,city,,,False
Buda,30.0758,-97.8487,TX,Texas,48209.0,14348.0,685.3,America/Chicago,city,,,False
Gonzalez,30.5822,-87.2906,FL,Florida,12033.0,14324.0,363.2,America/Chicago,city,,,False
Viera West,28.2467,-80.7387,FL,Florida,12009.0,14322.0,602.3,America/New_York,city,,,False
North Auburn,38.9306,-121.082,CA,California,6061.0,14307.0,716.2,America/Los_Angeles,city,,,False
Bellair-Meadowbrook Terrace,30.1796,-81.7375,FL,Florida,12019.0,14289.0,1427.5,America/New_York,city,,,False
Thonotosassa,28.0464,-82.291,FL,Florida,12057.0,14278.0,211.3,America/New_York,city,,,False
Lamont,35.2659,-118.9159,CA,California,6029.0,14269.0,1188.3,America/Los_Angeles,city,,,False
Chatham,39.6733,-89.6934,IL,Illinois,17167.0,14245.0,693.7,America/Chicago,city,,,False
Mill Valley,37.9086,-122.5421,CA,California,6041.0,14240.0,1167.1,America/Los_Angeles,city,,,True
Mercerville,40.236,-74.6917,NJ,New Jersey,34021.0,14234.0,1338.2,America/New_York,city,,,False
Fort Bliss,31.8396,-106.3747,TX,Texas,48141.0,14226.0,273.8,America/Denver,city,,,True
Yulee,30.635,-81.5678,FL,Florida,12089.0,14217.0,222.5,America/New_York,city,,,False
Flower Hill,39.1676,-77.1824,MD,Maryland,24031.0,14213.0,2620.0,America/New_York,city,,,False
East Cleveland,41.5317,-81.5794,OH,Ohio,39035.0,14212.0,2134.9,America/New_York,city,,,False
Brookside,39.6665,-75.7152,DE,Delaware,10003.0,14202.0,1366.8,America/New_York,city,,,False
Hawaiian Gardens,33.8304,-118.0728,CA,California,6037.0,14178.0,5805.6,America/Los_Angeles,city,,,False
Willowick,41.6342,-81.4678,OH,Ohio,39085.0,14173.0,2146.5,America/New_York,city,,,False
Jefferson Valley-Yorktown,41.318,-73.8008,NY,New York,36119.0,14168.0,764.9,America/New_York,city,,,False
Lakeland North,47.3374,-122.2812,WA,Washington,53033.0,14161.0,1670.5,America/Los_Angeles,city,,,False
Gladeview,25.8395,-80.2368,FL,Florida,12086.0,14161.0,2034.9,America/New_York,city,,,False
California,38.2969,-76.4949,MD,Maryland,24037.0,14129.0,442.0,America/New_York,city,,,False
Pierre,44.3748,-100.3205,SD,South Dakota,46065.0,14126.0,412.2,America/Chicago,city,,,False
Somerton,32.6007,-114.6994,AZ,Arizona,4027.0,14126.0,865.2,America/Phoenix,city,,,False
Luling,29.9008,-90.3523,LA,Louisiana,22089.0,14115.0,240.7,America/Chicago,city,,,False
East Wenatchee,47.4174,-120.2822,WA,Washington,53017.0,14113.0,1427.8,America/Los_Angeles,city,,,False
Elizabethton,36.3367,-82.237,TN,Tennessee,47019.0,14112.0,548.5,America/New_York,city,,,False
Federal Heights,39.8651,-105.0154,CO,Colorado,8001.0,14111.0,2937.4,America/Denver,city,,,False
Chaparral,32.0442,-106.406,NM,New Mexico,35013.0,14098.0,89.8,America/Denver,city,,,False
Latham,42.7427,-73.7497,NY,New York,36001.0,14076.0,918.9,America/New_York,city,,,False
Allouez,44.4721,-88.0259,WI,Wisconsin,55009.0,14072.0,1171.6,America/Chicago,city,,,False
Wauconda,42.2749,-88.1359,IL,Illinois,17097.0,14068.0,1037.4,America/Chicago,city,,,False
Huron,44.3623,-98.2094,SD,South Dakota,46005.0,14060.0,527.9,America/Chicago,city,,,False
Brainerd,46.3553,-94.1983,MN,Minnesota,27035.0,14053.0,427.3,America/Chicago,city,,,False
New Ulm,44.312,-94.4685,MN,Minnesota,27015.0,14052.0,502.1,America/Chicago,city,,,True
Chesterton,41.5997,-87.055,IN,Indiana,18127.0,14045.0,571.4,America/Chicago,city,,,False
Wood Dale,41.9668,-87.9808,IL,Illinois,17043.0,14034.0,1112.6,America/Chicago,city,,,True
Sharonville,39.2825,-84.4071,OH,Ohio,39061.0,14022.0,577.1,America/New_York,city,,,False
Dunmore,41.4152,-75.6072,PA,Pennsylvania,42069.0,14009.0,563.2,America/New_York,city,,,False
Lyndhurst,41.5172,-81.4922,OH,Ohio,39035.0,13980.0,1170.0,America/New_York,city,,,False
Roselle Park,40.6653,-74.2666,NJ,New Jersey,34039.0,13973.0,4280.1,America/New_York,city,,,False
Fergus Falls,46.2854,-96.0758,MN,Minnesota,27111.0,13969.0,369.2,America/Chicago,city,,,False
Hobe Sound,27.0729,-80.1425,FL,Florida,12085.0,13964.0,802.1,America/New_York,city,,,False
Willow Grove,40.1469,-75.1174,PA,Pennsylvania,42091.0,13958.0,1955.7,America/New_York,city,,,True
Red Oak,32.5212,-96.7866,TX,Texas,48139.0,13956.0,326.8,America/Chicago,city,,,False
University Heights,41.4948,-81.535,OH,Ohio,39035.0,13950.0,2728.9,America/New_York,city,,,False
St. James,40.8761,-73.1521,NY,New York,36103.0,13945.0,1144.9,America/New_York,city,,,False
Olean,42.0819,-78.4321,NY,New York,36009.0,13941.0,888.7,America/New_York,city,,,False
Hidalgo,26.109,-98.2464,TX,Texas,48215.0,13939.0,646.8,America/Chicago,city,,,False
Moberly,39.4179,-92.4364,MO,Missouri,29175.0,13933.0,402.1,America/Chicago,city,,,False
Circleville,39.6063,-82.9334,OH,Ohio,39129.0,13933.0,748.4,America/New_York,city,,,False
Manor,30.3562,-97.5227,TX,Texas,48453.0,13928.0,458.5,America/Chicago,city,,,False
Shepherdsville,37.9813,-85.7007,KY,Kentucky,21029.0,13918.0,335.8,America/New_York,city,,,False
McPherson,38.3714,-97.6605,KS,Kansas,20113.0,13916.0,677.7,America/Chicago,city,,,False
Maumee,41.5696,-83.6636,OH,Ohio,39095.0,13915.0,528.2,America/New_York,city,,,False
New Franklin,40.9525,-81.5838,OH,Ohio,39153.0,13913.0,218.5,America/New_York,city,,,False
Sun Lakes,33.2172,-111.8695,AZ,Arizona,4013.0,13912.0,1069.4,America/Phoenix,city,,,True
Waycross,31.2108,-82.3579,GA,Georgia,13299.0,13898.0,443.8,America/New_York,city,,,False
Avenal,36.0311,-120.1162,CA,California,6031.0,13881.0,258.3,America/Los_Angeles,city,,,False
Miami Springs,25.8195,-80.2894,FL,Florida,12086.0,13880.0,1883.2,America/New_York,city,,,False
West Lealman,27.8192,-82.7384,FL,Florida,12103.0,13847.0,1755.4,America/New_York,city,,,False
Wells Branch,30.4433,-97.679,TX,Texas,48453.0,13837.0,1987.8,America/Chicago,city,,,False
Sauk Rapids,45.5981,-94.1538,MN,Minnesota,27009.0,13830.0,855.1,America/Chicago,city,,,False
Cherry Hill Mall,39.9384,-75.0117,NJ,New Jersey,34007.0,13826.0,1465.7,America/New_York,city,,,False
Bexley,39.965,-82.9343,OH,Ohio,39049.0,13820.0,2201.6,America/New_York,city,,,False
Kings Park West,38.8151,-77.296,VA,Virginia,51059.0,13812.0,1839.7,America/New_York,city,,,True
Loganville,33.8353,-83.8958,GA,Georgia,13297.0,13810.0,651.3,America/New_York,city,,,False
St. Helens,45.8572,-122.8164,OR,Oregon,41009.0,13808.0,1104.2,America/Los_Angeles,city,,,False
Teays Valley,38.4482,-81.9246,WV,West Virginia,54079.0,13805.0,730.0,America/New_York,city,,,False
Verona,42.9892,-89.5383,WI,Wisconsin,55025.0,13798.0,681.8,America/Chicago,city,,,False
Forest Hill,32.6619,-97.2662,TX,Texas,48439.0,13797.0,1199.9,America/Chicago,city,,,False
South Sioux City,42.4627,-96.4125,NE,Nebraska,31043.0,13796.0,774.8,America/Chicago,city,,,True
Bellefontaine,40.3627,-83.763,OH,Ohio,39091.0,13792.0,508.3,America/New_York,city,,,False
Beeville,28.4053,-97.749,TX,Texas,48025.0,13780.0,863.5,America/Chicago,city,,,False
Coldwater,41.9465,-84.9989,MI,Michigan,26023.0,13764.0,488.2,America/Detroit,city,,,False
Destin,30.395,-86.4701,FL,Florida,12091.0,13751.0,746.2,America/Chicago,city,,,True
Brandermill,37.434,-77.6522,VA,Virginia,51041.0,13745.0,869.9,America/New_York,city,,,False
Warrenville,41.8209,-88.1857,IL,Illinois,17043.0,13738.0,929.0,America/Chicago,city,,,False
Hazel Crest,41.5732,-87.6899,IL,Illinois,17031.0,13727.0,1581.7,America/Chicago,city,,,True
Cedar Lake,41.3696,-87.4389,IN,Indiana,18089.0,13725.0,569.5,America/Chicago,city,,,False
Snoqualmie,47.5293,-121.8412,WA,Washington,53033.0,13718.0,729.0,America/Los_Angeles,city,,,False
Beacon,41.5036,-73.9655,NY,New York,36027.0,13713.0,1118.1,America/New_York,city,,,False
Minneola,28.6067,-81.7322,FL,Florida,12069.0,13709.0,423.9,America/New_York,city,,,False
Lone Tree,39.5309,-104.8709,CO,Colorado,8035.0,13701.0,526.7,America/Denver,city,,,False
Olympia Heights,25.724,-80.3388,FL,Florida,12086.0,13695.0,2034.7,America/New_York,city,,,False
Warrensville Heights,41.4363,-81.5222,OH,Ohio,39035.0,13694.0,1234.1,America/New_York,city,,,False
Channahon,41.421,-88.2599,IL,Illinois,17197.0,13694.0,325.9,America/Chicago,city,,,False
Melissa,33.2891,-96.5573,TX,Texas,48085.0,13671.0,363.2,America/Chicago,city,,,False
Echelon,39.8482,-74.9957,NJ,New Jersey,34007.0,13668.0,1751.6,America/New_York,city,,,True
Callaway,30.1349,-85.5568,FL,Florida,12005.0,13656.0,602.1,America/Chicago,city,,,True
Cayce,33.9459,-81.0429,SC,South Carolina,45063.0,13637.0,318.3,America/New_York,city,,,False
Beach Park,42.426,-87.8583,IL,Illinois,17097.0,13634.0,733.0,America/Chicago,city,,,False
Speedway,39.7937,-86.2481,IN,Indiana,18097.0,13613.0,994.5,America/Indiana/Indianapolis,city,,,False
Brecksville,41.3079,-81.6192,OH,Ohio,39035.0,13607.0,268.4,America/New_York,city,,,False
Santaquin,39.9708,-111.7941,UT,Utah,49049.0,13602.0,452.5,America/Denver,city,,,False
Lakewood Park,27.539,-80.3865,FL,Florida,12111.0,13600.0,826.4,America/New_York,city,,,False
Wyandanch,40.7496,-73.3633,NY,New York,36103.0,13598.0,2068.4,America/New_York,city,,,False
South Charleston,38.3426,-81.7155,WV,West Virginia,54039.0,13595.0,556.7,America/New_York,city,,,False
Endicott,42.098,-76.0639,NY,New York,36007.0,13588.0,1533.4,America/New_York,city,,,False
New Carrollton,38.9656,-76.8775,MD,Maryland,24033.0,13574.0,3187.6,America/New_York,city,,,True
Indiana,40.622,-79.1552,PA,Pennsylvania,42063.0,13573.0,2888.6,America/New_York,city,,,False
New Providence,40.6996,-74.4035,NJ,New Jersey,34039.0,13570.0,1400.9,America/New_York,city,,,False
Lake Wylie,35.0997,-81.0678,SC,South Carolina,45091.0,13560.0,689.7,America/New_York,city,,,False
Blytheville,35.9321,-89.9051,AR,Arkansas,5093.0,13559.0,255.7,America/Chicago,city,,,True
Connersville,39.6582,-85.141,IN,Indiana,18041.0,13556.0,658.2,America/Indiana/Indianapolis,city,,,True
Grass Valley,39.2238,-121.0522,CA,California,6057.0,13550.0,931.1,America/Los_Angeles,city,,,True
Western Springs,41.8023,-87.9006,IL,Illinois,17031.0,13550.0,1836.8,America/Chicago,city,,,False
Port Neches,29.9765,-93.9459,TX,Texas,48245.0,13534.0,567.8,America/Chicago,city,,,False
Glen Carbon,38.758,-89.9822,IL,Illinois,17119.0,13532.0,469.7,America/Chicago,city,,,False
Lake Forest Park,47.7574,-122.2864,WA,Washington,53033.0,13529.0,1477.1,America/Los_Angeles,city,,,False
Sault Ste. Marie,46.4817,-84.3723,MI,Michigan,26033.0,13523.0,353.9,America/Detroit,city,,,False
Royse City,32.9762,-96.3175,TX,Texas,48397.0,13512.0,280.2,America/Chicago,city,,,False
La Grange Park,41.8308,-87.8723,IL,Illinois,17031.0,13501.0,2270.6,America/Chicago,city,,,False
Hockessin,39.7837,-75.6815,DE,Delaware,10003.0,13464.0,544.9,America/New_York,city,,,False
Glenpool,35.9488,-96.0052,OK,Oklahoma,40143.0,13446.0,484.1,America/Chicago,city,,,False
Eatontown,40.2913,-74.0558,NJ,New Jersey,34025.0,13446.0,806.2,America/New_York,city,,,False
Jupiter Farms,26.9222,-80.2189,FL,Florida,12099.0,13437.0,334.0,America/New_York,city,,,True
Bothell East,47.8064,-122.1844,WA,Washington,53061.0,13437.0,2424.6,America/Los_Angeles,city,,,False
River Ridge,29.9593,-90.2202,LA,Louisiana,22051.0,13435.0,1890.6,America/Chicago,city,,,False
Plover,44.4615,-89.5382,WI,Wisconsin,55097.0,13435.0,472.1,America/Chicago,city,,,True
Bardstown,37.8175,-85.455,KY,Kentucky,21179.0,13425.0,420.1,America/New_York,city,,,False
King City,36.2164,-121.133,CA,California,6053.0,13419.0,1407.9,America/Los_Angeles,city,,,False
Newington,38.7358,-77.1993,VA,Virginia,51059.0,13419.0,1133.6,America/New_York,city,,,False
Pottsville,40.6798,-76.2091,PA,Pennsylvania,42107.0,13413.0,1255.8,America/New_York,city,,,False
Rocky Point,40.9357,-72.9364,NY,New York,36103.0,13406.0,448.1,America/New_York,city,,,False
Atlantic Beach,30.3375,-81.4127,FL,Florida,12031.0,13404.0,1450.8,America/New_York,city,,,False
Palos Verdes Estates,33.7872,-118.3973,CA,California,6037.0,13403.0,1080.0,America/Los_Angeles,city,,,False
Nolensville,35.9572,-86.6719,TN,Tennessee,47187.0,13393.0,340.9,America/Chicago,city,,,True
Elfers,28.214,-82.723,FL,Florida,12101.0,13373.0,1338.0,America/New_York,city,,,False
Forrest City,35.0135,-90.7931,AR,Arkansas,5123.0,13372.0,268.2,America/Chicago,city,,,False
Kilgore,32.398,-94.8602,TX,Texas,48183.0,13364.0,307.5,America/Chicago,city,,,False
Lincolnwood,42.0054,-87.733,IL,Illinois,17031.0,13358.0,1769.8,America/Chicago,city,,,False
Coolidge,32.9363,-111.5254,AZ,Arizona,4021.0,13347.0,60.6,America/Phoenix,city,,,False
Tehachapi,35.1276,-118.4744,CA,California,6029.0,13346.0,478.8,America/Los_Angeles,city,,,True
Fort Campbell North,36.6631,-87.4764,KY,Kentucky,21047.0,13323.0,650.0,America/Chicago,city,,,False
Avocado Heights,34.0391,-117.997,CA,California,6037.0,13322.0,2373.6,America/Los_Angeles,city,,,True
Nesconset,40.8467,-73.1522,NY,New York,36103.0,13313.0,1357.9,America/New_York,city,,,False
Coatesville,39.9849,-75.82,PA,Pennsylvania,42029.0,13306.0,2796.0,America/New_York,city,,,False
Palmetto,27.5251,-82.5749,FL,Florida,12081.0,13304.0,987.0,America/New_York,city,,,False
Fruita,39.1548,-108.7305,CO,Colorado,8077.0,13296.0,688.3,America/Denver,city,,,False
Lake Station,41.5729,-87.2599,IN,Indiana,18089.0,13292.0,556.7,America/Chicago,city,,,False
Carpinteria,34.3962,-119.5118,CA,California,6083.0,13289.0,2006.1,America/Los_Angeles,city,,,False
Finneytown,39.2159,-84.5144,OH,Ohio,39061.0,13271.0,1250.8,America/New_York,city,,,False
Los Alamos,35.8927,-106.2862,NM,New Mexico,35028.0,13270.0,451.1,America/Denver,city,,,False
Bridgetown,39.1552,-84.6359,OH,Ohio,39061.0,13257.0,1234.5,America/New_York,city,,,False
Woodinville,47.757,-122.1477,WA,Washington,53033.0,13247.0,896.6,America/Los_Angeles,city,,,False
Andrews,32.3207,-102.552,TX,Texas,48003.0,13234.0,766.5,America/Chicago,city,,,False
Blue Ash,39.248,-84.3827,OH,Ohio,39061.0,13229.0,632.1,America/New_York,city,,,False
McCalla,33.3023,-87.0302,AL,Alabama,1073.0,13221.0,138.1,America/Chicago,city,,,False
Monfort Heights,39.1823,-84.6075,OH,Ohio,39061.0,13221.0,854.2,America/New_York,city,,,False
La Grande,45.3242,-118.0865,OR,Oregon,41061.0,13212.0,1128.1,America/Los_Angeles,city,,,False
Sharon,41.234,-80.4998,PA,Pennsylvania,42085.0,13203.0,1341.0,America/New_York,city,,,False
Ridgefield Park,40.8543,-74.0201,NJ,New Jersey,34003.0,13202.0,2928.1,America/New_York,city,,,False
Carnot-Moon,40.5187,-80.2178,PA,Pennsylvania,42003.0,13196.0,790.3,America/New_York,city,,,False
Steamboat Springs,40.4777,-106.8243,CO,Colorado,8107.0,13193.0,509.5,America/Denver,city,,,False
Mounds View,45.1071,-93.2076,MN,Minnesota,27123.0,13187.0,1255.6,America/Chicago,city,,,False
Iona,26.516,-81.9601,FL,Florida,12071.0,13160.0,791.8,America/New_York,city,,,True
Stoughton,42.9237,-89.2225,WI,Wisconsin,55025.0,13158.0,843.6,America/Chicago,city,,,False
Azle,32.8955,-97.5379,TX,Texas,48439.0,13157.0,568.5,America/Chicago,city,,,False
Claiborne,32.5379,-92.1981,LA,Louisiana,22073.0,13147.0,461.6,America/Chicago,city,,,False
Jensen Beach,27.2437,-80.2423,FL,Florida,12085.0,13108.0,752.7,America/New_York,city,,,False
West Monroe,32.512,-92.1513,LA,Louisiana,22073.0,13103.0,598.0,America/Chicago,city,,,True
Moody,33.5986,-86.4963,AL,Alabama,1115.0,13100.0,204.7,America/Chicago,city,,,False
North Palm Beach,26.8217,-80.0576,FL,Florida,12099.0,13096.0,1548.1,America/New_York,city,,,False
Soddy-Daisy,35.2571,-85.1739,TN,Tennessee,47065.0,13090.0,225.1,America/New_York,city,,,False
Grand Terrace,34.0312,-117.3132,CA,California,6071.0,13079.0,1384.3,America/Los_Angeles,city,,,False
Annapolis Neck,38.9409,-76.4997,MD,Maryland,24003.0,13059.0,726.8,America/New_York,city,,,False
West Carrollton,39.6701,-84.2542,OH,Ohio,39113.0,13051.0,774.7,America/New_York,city,,,False
Solana Beach,32.9943,-117.2574,CA,California,6073.0,13025.0,1504.4,America/Los_Angeles,city,,,False
North Adams,42.6844,-73.1166,MA,Massachusetts,25003.0,13024.0,244.7,America/New_York,city,,,False
St. Ann,38.7266,-90.3872,MO,Missouri,29189.0,13007.0,1552.7,America/Chicago,city,,,False
Meadville,41.6476,-80.1468,PA,Pennsylvania,42039.0,12999.0,1122.6,America/New_York,city,,,False
Oatfield,45.4125,-122.594,OR,Oregon,41005.0,12993.0,1545.3,America/Los_Angeles,city,,,False
Joppatowne,39.4181,-76.3516,MD,Maryland,24025.0,12992.0,736.4,America/New_York,city,,,False
Montgomeryville,40.2502,-75.2405,PA,Pennsylvania,42091.0,12988.0,1081.4,America/New_York,city,,,False
South Daytona,29.1657,-81.0055,FL,Florida,12127.0,12984.0,1366.4,America/New_York,city,,,True
Larkspur,37.9393,-122.5312,CA,California,6041.0,12972.0,1591.6,America/Los_Angeles,city,,,False
Timberlake,37.3167,-79.2481,VA,Virginia,51031.0,12972.0,450.4,America/New_York,city,,,False
Bonita,32.6651,-117.0296,CA,California,6073.0,12970.0,959.7,America/Los_Angeles,city,,,False
Sun Village,34.5596,-117.9558,CA,California,6037.0,12961.0,503.2,America/Los_Angeles,city,,,False
Broussard,30.1396,-91.954,LA,Louisiana,22055.0,12960.0,264.1,America/Chicago,city,,,False
Overlea,39.3642,-76.5175,MD,Maryland,24005.0,12959.0,1544.5,America/New_York,city,,,False
Ridge,40.9068,-72.8816,NY,New York,36103.0,12931.0,396.2,America/New_York,city,,,False
Vadnais Heights,45.057,-93.0748,MN,Minnesota,27123.0,12931.0,751.4,America/Chicago,city,,,False
Sugarland Run,39.0309,-77.3762,VA,Virginia,51107.0,12928.0,2432.7,America/New_York,city,,,False
Pell City,33.561,-86.2669,AL,Alabama,1115.0,12923.0,217.5,America/Chicago,city,,,True
Big Bear City,34.2536,-116.7903,CA,California,6071.0,12913.0,152.2,America/Los_Angeles,city,,,False
Home Gardens,33.8783,-117.5116,CA,California,6065.0,12910.0,3076.0,America/Los_Angeles,city,,,False
Naranja,25.5164,-80.4222,FL,Florida,12086.0,12905.0,3160.7,America/New_York,city,,,False
Beaufort,32.4597,-80.7235,SC,South Carolina,45013.0,12899.0,212.0,America/New_York,city,,,False
Fords,40.5359,-74.3126,NJ,New Jersey,34023.0,12897.0,2556.8,America/New_York,city,,,False
Woodhaven,42.132,-83.2374,MI,Michigan,26163.0,12889.0,755.5,America/Detroit,city,,,False
Holiday City-Berkeley,39.9639,-74.2787,NJ,New Jersey,34029.0,12889.0,790.5,America/New_York,city,,,False
Valencia West,32.1355,-111.1123,AZ,Arizona,4019.0,12887.0,494.6,America/Phoenix,city,,,False
Richton Park,41.4816,-87.7387,IL,Illinois,17031.0,12867.0,1176.4,America/Chicago,city,,,False
New Kingman-Butler,35.2645,-114.0091,AZ,Arizona,4015.0,12858.0,1008.3,America/Phoenix,city,,,False
Levelland,33.5806,-102.3635,TX,Texas,48219.0,12854.0,513.2,America/Chicago,city,,,False
Chino Valley,34.7594,-112.412,AZ,Arizona,4025.0,12854.0,70.2,America/Phoenix,city,,,False
Weddington,35.0228,-80.7383,NC,North Carolina,37179.0,12851.0,242.3,America/New_York,city,,,False
Bloomsburg,41.0027,-76.4561,PA,Pennsylvania,42037.0,12850.0,1235.8,America/New_York,city,,,False
Grover Beach,35.1204,-120.6197,CA,California,6079.0,12846.0,2251.3,America/Los_Angeles,city,,,True
Florida City,25.4418,-80.4685,FL,Florida,12086.0,12844.0,764.2,America/New_York,city,,,True
Webb City,37.1412,-94.4676,MO,Missouri,29097.0,12843.0,531.0,America/Chicago,city,,,False
Cheval,28.1459,-82.5184,FL,Florida,12057.0,12839.0,782.0,America/New_York,city,,,False
Northlake,41.9142,-87.9054,IL,Illinois,17031.0,12836.0,1487.4,America/Chicago,city,,,False
Braselton,34.1087,-83.8127,GA,Georgia,13157.0,12833.0,356.0,America/New_York,city,,,False
Holly Hill,29.2442,-81.0465,FL,Florida,12127.0,12833.0,1195.4,America/New_York,city,,,False
White House,36.4648,-86.6666,TN,Tennessee,47147.0,12820.0,420.5,America/Chicago,city,,,False
Guymon,36.6903,-101.4774,OK,Oklahoma,40139.0,12804.0,568.1,America/Chicago,city,,,False
San Anselmo,37.9821,-122.5699,CA,California,6041.0,12795.0,1821.8,America/Los_Angeles,city,,,False
Vinings,33.8608,-84.4686,GA,Georgia,13067.0,12793.0,1549.5,America/New_York,city,,,True
Fostoria,41.16,-83.4121,OH,Ohio,39147.0,12785.0,672.5,America/New_York,city,,,False
Orangeburg,33.4928,-80.8671,SC,South Carolina,45075.0,12779.0,544.8,America/New_York,city,,,True
Suamico,44.6354,-88.0683,WI,Wisconsin,55009.0,12774.0,137.0,America/Chicago,city,,,False
Fort Lewis,47.0955,-122.5674,WA,Washington,53053.0,12773.0,489.5,America/Los_Angeles,city,,,False
Waconia,44.8422,-93.7896,MN,Minnesota,27019.0,12773.0,898.2,America/Chicago,city,,,False
Rantoul,40.3031,-88.1549,IL,Illinois,17019.0,12766.0,588.7,America/Chicago,city,,,False
Brock Hall,38.8604,-76.7459,MD,Maryland,24033.0,12764.0,423.8,America/New_York,city,,,True
